,id,arrival_time,network,data_parallelism,cores,memory,batch_size,epochs,learn_rate,learn_decay,start_time,end_time,accuracy,train_loss,test_loss,service_time,queue_time,response_time
0,294ca666-9b7c-4eeb-af7b-698af50d0b61,2021-10-20 10:39:31.380005,FashionMNISTCNN,1,3000m,2Gi,128.0,5.0,0.1,0.0002,2021-10-20 10:39:50.736418,2021-10-20 10:43:07.431087,86.97,0.3180400136113167,29.05755214393139,196.694669,19.356413,216.051082
1,340462ea-ab48-4214-9e79-8b97ae800b91,2021-10-20 10:40:31.767461,FashionMNISTCNN,1,2000m,2Gi,128.0,7.0,0.1,0.0002,2021-10-20 10:48:49.981651,2021-10-20 10:53:34.085395,88.31,0.2821552649140358,25.403497606515884,284.103744,498.21419,782.317934
2,4ec23ec5-1e2d-4ce0-8d40-528e07090ab4,2021-10-20 10:39:48.827100,FashionMNISTCNN,1,3000m,2Gi,128.0,7.0,0.1,0.0002,2021-10-20 10:40:09.092701,2021-10-20 10:44:47.603294,87.17,0.3119872269034385,28.38734942674637,278.510593,20.265601,298.776194
3,2213a96c-35c8-4df2-8a95-d1017bddb3b9,2021-10-20 10:39:31.380100,FashionMNISTCNN,1,2000m,3Gi,128.0,7.0,0.1,0.0002,2021-10-20 10:40:00.447387,2021-10-20 10:44:53.535730,88.33,0.3009253016114235,25.850441440939903,293.088343,29.067287,322.15563
4,d4ae009a-86e5-4655-9e2a-ac0f3d9be99c,2021-10-20 10:39:44.416950,FashionMNISTCNN,1,2000m,2Gi,256.0,5.0,0.1,0.0002,2021-10-20 10:51:56.475515,2021-10-20 10:55:12.134646,87.5,0.3432545360922813,14.412058174610138,195.659131,732.058565,927.717696
5,91262f6b-ce8c-495d-aa46-c65dc08c4aba,2021-10-20 10:39:52.638297,FashionMNISTCNN,1,3000m,2Gi,256.0,5.0,0.1,0.0002,2021-10-20 10:51:54.514340,2021-10-20 10:55:11.808602,85.9,0.3689343529939651,15.59341824054718,197.294262,721.876043,919.170305
6,11878953-4f36-454d-8789-a41d670459ce,2021-10-20 10:39:31.380184,FashionMNISTCNN,1,2000m,3Gi,256.0,5.0,0.1,0.0002,2021-10-20 10:40:06.310566,2021-10-20 10:43:24.726007,86.4,0.3469530612230301,14.96127550303936,198.415441,34.930382,233.345823
7,7ab2a030-64d9-4761-b882-938206cae0ea,2021-10-20 10:39:31.380206,FashionMNISTCNN,1,3000m,2Gi,256.0,7.0,0.1,0.0002,2021-10-20 10:39:49.484521,2021-10-20 10:44:19.940335,88.85,0.2866550582647323,12.221302576363088,270.455814,18.104315,288.560129
8,07004e33-f110-460f-bb35-b1cd168fc6fa,2021-10-20 10:40:01.172616,FashionMNISTCNN,1,3000m,3Gi,256.0,7.0,0.1,0.0002,2021-10-20 10:48:43.755381,2021-10-20 10:53:17.599009,87.23,0.3442904663085937,14.065138950943949,273.843628,522.582765,796.426393
9,53780464-6713-4570-90c3-b7a63ef401d2,2021-10-20 10:40:39.568863,FashionMNISTCNN,1,2000m,2Gi,128.0,5.0,0.1,0.0002,2021-10-20 10:45:44.583562,2021-10-20 10:49:05.887071,86.73,0.3512408775091171,29.09326620399952,201.303509,305.014699,506.318208
