,id,arrival_time,network,data_parallelism,cores,memory,batch_size,epochs,learn_rate,learn_decay,start_time,end_time,accuracy,train_loss,test_loss,service_time,queue_time,response_time
0,27848e18-30cf-4bbd-b76c-efaef951e66f,2021-10-20 10:50:32.376385,FashionMNISTCNN,1,3000m,2Gi,64.0,10.0,0.01,0.0002,2021-10-20 11:17:48.717546,2021-10-20 11:24:45.933034,91.12,0.1729078370332717,40.873260371387005,417.215488,1636.341161,2053.556649
1,b201744c-1419-4dc2-b011-4c259bd605bb,2021-10-20 10:50:56.058078,FashionMNISTCNN,1,2000m,2Gi,64.0,15.0,0.01,0.0002,2021-10-20 11:17:41.098105,2021-10-20 11:28:29.861427,90.58,0.1344800985604524,44.45838265120983,648.763322,1605.040027,2253.803349
2,30d2b04a-e56a-4ea4-af1f-395215fcbcd0,2021-10-20 10:50:43.756598,FashionMNISTCNN,1,3000m,2Gi,64.0,15.0,0.01,0.0002,2021-10-20 11:15:10.815299,2021-10-20 11:24:55.987015,90.53,0.1417363664507865,43.71982220187783,585.171716,1467.058701,2052.230417
3,5c2ed57a-ee96-4c29-9439-169357fdc9c5,2021-10-20 10:50:46.432350,FashionMNISTCNN,1,2000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-20 11:00:46.715984,2021-10-20 11:11:36.446850,90.73,0.1378101444244384,45.25501794740558,649.730866,600.283634,1250.0145
4,8368a50b-e852-435b-8ef2-81638f44468e,2021-10-20 10:50:57.442069,FashionMNISTCNN,1,2000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-20 10:51:20.964684,2021-10-20 10:58:19.197557,90.59,0.1690448112785816,21.17698454856873,418.232873,23.522615,441.755488
5,a3201235-ac8e-4b5a-a573-1d09c9b0f2fb,2021-10-20 10:50:08.681920,FashionMNISTCNN,1,3000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-20 11:10:17.384228,2021-10-20 11:16:38.231255,91.08,0.1683600485324859,20.136604748666286,380.847027,1208.702308,1589.549335
6,65e6ca74-a539-4a7c-81e6-a365866a0350,2021-10-20 10:50:56.593977,FashionMNISTCNN,1,2000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-20 11:25:08.912971,2021-10-20 11:31:36.923877,90.59,0.1711169861257076,22.076357170939445,388.010906,2052.318994,2440.3299
7,083710ed-f1b3-4d71-9177-82e7040c39bb,2021-10-20 10:50:08.681976,FashionMNISTCNN,1,3000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-20 11:16:43.144263,2021-10-20 11:26:07.261476,91.05,0.1404279649257659,21.75939877331257,564.117213,1594.462287,2158.5795
8,d133edee-2068-4e8b-9dc7-cc212cacfa95,2021-10-20 10:50:08.682000,FashionMNISTCNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-20 11:00:54.505036,2021-10-20 11:10:13.028395,91.18,0.1351303620636463,21.359179496765137,558.523359,645.823036,1204.346395
9,faed6e05-35df-4bb2-bace-50b47d89ea81,2021-10-20 10:51:06.247661,FashionMNISTCNN,1,2000m,2Gi,64.0,10.0,0.01,0.0002,2021-10-20 11:09:40.569628,2021-10-20 11:18:10.935652,91.19,0.1774868385493755,39.68924206867814,510.366024,1114.321967,1624.687991
10,f6a6716a-7aac-42f9-80c9-62d10da28c39,2021-10-20 10:50:55.071813,FashionMNISTCNN,1,3000m,2Gi,64.0,10.0,0.01,0.0002,2021-10-20 11:18:31.906016,2021-10-20 11:25:52.959633,91.2,0.1510924980044365,40.65670379251242,441.053617,1656.834203,2097.88782
11,acc33ab4-8b52-4779-83be-57700e428ec4,2021-10-20 10:50:46.527748,FashionMNISTCNN,1,2000m,3Gi,64.0,10.0,0.01,0.0002,2021-10-20 11:11:12.778958,2021-10-20 11:17:35.449728,91.37,0.183591810464859,39.87884899228811,382.67077,1226.25121,1608.92198
12,dbeaa2cc-c9b3-4b42-9aee-ddb436d64cfe,2021-10-20 10:50:48.742126,FashionMNISTCNN,1,3000m,3Gi,64.0,10.0,0.01,0.0002,2021-10-20 11:12:24.937067,2021-10-20 11:19:05.595950,91.0,0.1879175992310047,41.32092648744583,400.658883,1296.194941,1696.853824
13,e201b2d1-6c0d-4a59-b464-daa94851be46,2021-10-20 10:50:39.755078,FashionMNISTCNN,1,2000m,2Gi,64.0,15.0,0.01,0.0002,2021-10-20 11:11:58.061032,2021-10-20 11:21:47.128559,90.83,0.1483764509111642,45.65809937939048,589.067527,1278.305954,1867.373481
14,4d7c8e46-2794-45d8-9def-c4c663194f7e,2021-10-20 10:50:49.167560,FashionMNISTCNN,1,3000m,2Gi,64.0,15.0,0.01,0.0002,2021-10-20 11:10:58.990548,2021-10-20 11:20:51.921657,91.34,0.1570740557089448,42.067486982792616,592.931109,1209.822988,1802.754097
15,ae187d21-5e44-42de-af3e-0a9c7ad9d235,2021-10-20 10:50:17.992782,FashionMNISTCNN,1,2000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-20 10:50:53.879640,2021-10-20 11:00:49.284808,91.32,0.1541242671012878,42.20424405112863,595.405168,35.886858,631.292026
16,1ea19010-c430-4f59-8d41-3456c3fff25d,2021-10-20 10:51:02.312559,FashionMNISTCNN,1,3000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-20 10:55:55.901264,2021-10-20 11:10:18.230550,90.25,0.1368103135004639,46.642742741853,862.329286,293.588705,1155.917991
17,112652ff-79d0-4075-8ad9-102b7c27d708,2021-10-20 10:50:17.992829,FashionMNISTCNN,1,2000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-20 10:51:05.324538,2021-10-20 10:58:27.103887,90.54,0.1616185000538826,21.36228059232235,441.779349,47.331709,489.111058
18,07e24c96-18db-4285-bef4-9521ac041a1f,2021-10-20 10:50:17.992853,FashionMNISTCNN,1,3000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-20 10:50:53.520066,2021-10-20 10:57:09.854809,90.96,0.1769101253151893,20.15790903568268,376.334743,35.527213,411.861956
19,c1d1bd75-fb39-462f-8064-bdcd0f279c95,2021-10-20 10:50:28.743444,FashionMNISTCNN,1,3000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-20 11:05:12.815578,2021-10-20 11:11:02.218872,91.12,0.1878964829444885,20.441546879708767,349.403294,884.072134,1233.475428
20,ed221da4-bbdf-4260-bff6-73aa9a147837,2021-10-20 10:50:31.277157,FashionMNISTCNN,1,2000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-20 10:50:48.758791,2021-10-20 11:00:23.333827,90.24,0.1509588389098644,23.60196815431118,574.575036,17.481634,592.05667
21,e7ed095b-9703-4616-b44d-a5fc7c77cfe6,2021-10-20 10:50:17.993016,FashionMNISTCNN,1,3000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-20 11:19:15.739651,2021-10-20 11:28:39.652393,91.27,0.1460413718223571,21.237256854772568,563.912742,1737.746635,2301.659377
