,id,arrival_time,network,data_parallelism,cores,memory,batch_size,epochs,learn_rate,learn_decay,start_time,end_time,accuracy,train_loss,test_loss,service_time,queue_time,response_time
0,82e9ca4a-2b1a-426c-999a-8af4bc87fc0b,2021-10-20 15:58:19.942608,Cifar10CNN,1,3000m,3Gi,128.0,25.0,0.01,0.0002,2021-10-20 15:58:31.180708,2021-10-20 17:18:54.754399,80.6,1.619812400341034,130.71462607383728,4823.573691,11.2381,4834.811791
1,572bb35b-1fff-4904-bfb7-0c15b6334f2a,2021-10-20 15:58:29.609116,Cifar10CNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-20 15:58:41.175121,2021-10-20 16:46:27.751553,78.26,1.658655879497528,132.5876101255417,2866.576432,11.566005,2878.142437
2,1de83f34-5fd9-4c22-b197-4fe6f1c1c115,2021-10-20 15:58:29.628126,Cifar10CNN,1,3000m,3Gi,128.0,25.0,0.01,0.0002,2021-10-20 15:58:42.962958,2021-10-20 17:27:34.299228,80.32,1.6269262552261352,130.9098905324936,5331.33627,13.334832,5344.671102
3,ae8e6026-d78b-47a3-b719-3068b982a737,2021-10-20 15:58:29.628232,Cifar10CNN,1,3000m,3Gi,256.0,15.0,0.01,0.0002,2021-10-20 15:58:42.795563,2021-10-20 16:50:37.964157,79.02,1.6670452666282654,66.98283100128174,3115.168594,13.167331,3128.335925
4,d7622b00-5431-4c66-bebc-2dda719ed0b8,2021-10-20 15:58:29.628284,Cifar10CNN,1,3000m,3Gi,256.0,25.0,0.01,0.0002,2021-10-20 15:58:42.831856,2021-10-20 17:22:12.139517,81.09,1.6226954579353332,66.07000958919525,5009.307661,13.203572,5022.511233
5,4f7cfb25-39b9-40c0-a6a7-07c5d87ce256,2021-10-20 15:59:33.446312,Cifar10CNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-20 15:59:44.885601,2021-10-20 16:46:49.324069,78.97,1.6565115523338318,131.98387277126312,2824.438468,11.439289,2835.877757
6,adbbe54a-9528-457f-8ad9-9a4f301d0af1,2021-10-20 15:58:44.754055,Cifar10CNN,1,3000m,3Gi,128.0,25.0,0.01,0.0002,2021-10-20 15:59:06.755123,2021-10-20 17:19:11.552201,78.61,1.6264632105827332,132.14265835285187,4804.797078,22.001068,4826.798146
7,8a95a342-1403-48bb-85ea-0cc509209ecd,2021-10-20 15:59:31.819925,Cifar10CNN,1,3000m,3Gi,256.0,25.0,0.01,0.0002,2021-10-20 15:59:48.051447,2021-10-20 17:23:13.843718,80.95,1.6212220692634582,66.11314725875854,5005.792271,16.231522,5022.023793
8,dd6b9b31-c346-4f36-b935-03db7ffef120,2021-10-20 15:59:27.875883,Cifar10CNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-20 15:59:39.984056,2021-10-20 16:48:01.998176,77.96,1.6563031053543091,132.81884014606476,2902.01412,12.108173,2914.122293
9,02414b65-ce68-47c6-bef8-f31b2c36fc0c,2021-10-20 15:58:44.788413,Cifar10CNN,1,3000m,3Gi,256.0,15.0,0.01,0.0002,2021-10-20 15:59:06.521551,2021-10-20 16:47:58.356519,77.73,1.6569421815872192,67.39091563224792,2931.834968,21.733138,2953.568106
10,12ce210a-aa05-42c2-829f-899636c9115b,2021-10-20 15:58:45.635628,Cifar10CNN,1,3000m,3Gi,256.0,25.0,0.01,0.0002,2021-10-20 15:59:06.219045,2021-10-20 17:20:14.725913,80.66,1.622945895195007,66.23224472999573,4868.506868,20.583417,4889.090285
11,85a855bc-09d2-44fe-8d64-4af291775c60,2021-10-20 15:59:09.632191,Cifar10CNN,1,3000m,3Gi,256.0,15.0,0.01,0.0002,2021-10-20 15:59:34.207803,2021-10-20 16:55:13.245648,78.72,1.6618462705612185,66.96292650699615,3339.037845,24.575612,3363.613457
