,id,arrival_time,network,data_parallelism,cores,memory,batch_size,epochs,learn_rate,learn_decay,start_time,end_time,accuracy,train_loss,test_loss,service_time,queue_time,response_time
20,442f65d3-8ddc-408d-b3eb-d1e0b323bc1c,2021-10-21 09:44:15.377494,FashionMNISTCNN,1,2000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-21 09:44:25.702913,2021-10-21 09:54:38.347535,91.15,0.1388565604388713,43.46374373883009,612.644622,10.325419,622.970041
21,002db940-15c4-4bfa-ba70-23686cd4f818,2021-10-21 09:56:08.303890,FashionMNISTCNN,1,3000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-21 09:56:17.548023,2021-10-21 10:05:27.930322,91.08,0.1228923290222883,43.315252646803856,550.382299,9.244133,559.626432
22,854eac00-ceeb-463c-a9b5-758ae5d41daa,2021-10-21 09:56:18.308865,FashionMNISTCNN,1,3000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-21 09:56:27.787457,2021-10-21 10:06:40.945972,91.03,0.1294706496596336,45.18895716965199,613.158515,9.478592,622.637107
23,89da3f28-b86a-45af-b12e-c8ea18f86f86,2021-10-21 09:56:38.319773,FashionMNISTCNN,1,3000m,3Gi,64.0,15.0,0.01,0.0002,2021-10-21 09:56:48.007724,2021-10-21 10:05:46.765890,89.8,0.1254972847551107,48.4268468990922,538.758166,9.687951,548.446117
24,4777fbd0-224b-49ed-8114-dd97b8ab02b3,2021-10-21 10:08:20.793661,FashionMNISTCNN,1,2000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:08:30.234014,2021-10-21 10:14:31.307541,91.11,0.1796211257576942,20.355772636830807,361.073527,9.440353,370.51388
25,908310e1-2822-4d53-b5a8-61014de8a51e,2021-10-21 10:08:30.799077,FashionMNISTCNN,1,2000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:08:40.256387,2021-10-21 10:14:40.981299,91.24,0.1653436985611915,20.05411684513092,360.724912,9.45731,370.182222
26,5dca77f2-2aa4-4dc7-864f-9ddabb54216b,2021-10-21 10:08:50.817193,FashionMNISTCNN,1,2000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:09:00.503707,2021-10-21 10:15:45.807013,90.68,0.1780815085768699,21.575177751481533,405.303306,9.686514,414.98982
27,cf3c03ea-cd82-468c-8f35-5e1645a24bab,2021-10-21 10:17:29.254377,FashionMNISTCNN,1,3000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:17:39.053440,2021-10-21 10:23:44.955992,90.62,0.1787848424911499,21.36298668384552,365.902552,9.799063,375.701615
28,d59ca880-4cbc-43d6-b7dd-ba10bb592946,2021-10-21 10:17:39.260642,FashionMNISTCNN,1,3000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:17:48.909718,2021-10-21 10:24:48.094562,90.66,0.1688307751715183,21.444316618144512,419.184844,9.649076,428.83392
29,49fb5165-54f5-4791-ab06-666236704d84,2021-10-21 10:17:59.271299,FashionMNISTCNN,1,3000m,2Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:18:09.453922,2021-10-21 10:24:31.790296,91.24,0.1803523558378219,20.081177480518814,382.336374,10.182623,392.518997
30,4b900851-179b-41de-a8f4-e6cae2ccc403,2021-10-21 10:26:46.373123,FashionMNISTCNN,1,2000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:26:55.638142,2021-10-21 10:32:54.526581,90.97,0.1866376218199729,21.037206813693047,358.888439,9.265019,368.153458
31,b65aa154-5bf5-4b49-a580-9b32c19e4e55,2021-10-21 10:26:56.378702,FashionMNISTCNN,1,2000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:27:05.954241,2021-10-21 10:33:53.152317,90.98,0.1693313525617122,20.86261599510908,407.198076,9.575539,416.773615
32,f757dc45-2b46-4a9e-b8a6-fde0ef48d687,2021-10-21 10:27:16.388849,FashionMNISTCNN,1,2000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:27:25.701034,2021-10-21 10:33:55.421252,91.27,0.1729395975172519,20.2527439147234,389.720218,9.312185,399.032403
33,bc43cf06-51d7-4232-85c6-26a9fb6fa108,2021-10-21 10:35:58.468434,FashionMNISTCNN,1,3000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:36:07.755636,2021-10-21 10:42:50.783645,91.02,0.1715943385660648,21.20135755836964,403.028009,9.287202,412.315211
34,0b80931f-78db-434c-8438-817c22d976d9,2021-10-21 10:36:08.473499,FashionMNISTCNN,1,3000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:36:17.911918,2021-10-21 10:42:24.727721,91.09,0.1715793670713901,20.84647426009178,366.815803,9.438419,376.254222
35,a1a319dc-3ab8-4710-9850-6dedf461752f,2021-10-21 10:36:28.483758,FashionMNISTCNN,1,3000m,3Gi,128.0,10.0,0.01,0.0002,2021-10-21 10:36:38.164535,2021-10-21 10:42:58.339935,90.53,0.1798311798274517,21.117284201085567,380.1754,9.680777,389.856177
36,745be847-9326-4302-a2d2-a1f0b3b34972,2021-10-21 10:44:33.478992,FashionMNISTCNN,1,2000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-21 10:44:43.005286,2021-10-21 10:54:36.648325,90.26,0.1322883374989032,22.07122278213501,593.643039,9.526294,603.169333
37,6c0f3b87-e6d7-4813-8e29-778b6876bed6,2021-10-21 10:44:43.484791,FashionMNISTCNN,1,2000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-21 10:44:52.879911,2021-10-21 10:54:46.639805,90.9,0.1523191308975219,21.51432760059833,593.759894,9.39512,603.155014
38,5ef15b75-d01e-4be7-ac64-97fd985bc7d3,2021-10-21 10:45:03.495239,FashionMNISTCNN,1,2000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-21 10:45:12.892898,2021-10-21 10:54:13.507468,90.9,0.1433374515175819,21.314996413886547,540.61457,9.397659,550.012229
39,ad70f200-5182-4ed0-bb75-e9eb8f319cf6,2021-10-21 10:58:08.444405,FashionMNISTCNN,1,3000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-21 10:58:18.051583,2021-10-21 11:08:15.830630,90.71,0.1487016381323337,22.22839444130659,597.779047,9.607178,607.386225
40,67ae6048-5e67-47fb-a501-9b954c967d4b,2021-10-21 10:58:18.449536,FashionMNISTCNN,1,3000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-21 10:58:27.878381,2021-10-21 11:08:55.680434,90.42,0.1309592993557453,22.522922322154045,627.802053,9.428845,637.230898
41,924e202d-acff-4db2-be32-571b2cfc3f10,2021-10-21 10:58:38.460307,FashionMNISTCNN,1,3000m,2Gi,128.0,15.0,0.01,0.0002,2021-10-21 10:58:47.834657,2021-10-21 11:08:12.779413,90.94,0.1366662100702524,21.799953751266003,564.944756,9.37435,574.319106
42,7dfab473-113a-4420-aaff-041603ae0ad2,2021-10-21 11:10:53.171291,FashionMNISTCNN,1,2000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-21 11:11:02.711228,2021-10-21 11:20:59.941801,90.84,0.1447151285409927,22.214103564620014,597.230573,9.539937,606.77051
43,986c8f11-7a6f-47d6-bd92-936a75b1f1c5,2021-10-21 11:11:03.177775,FashionMNISTCNN,1,2000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-21 11:11:12.571399,2021-10-21 11:20:56.568464,90.7,0.1391933135688305,22.472326688468456,583.997065,9.393624,593.390689
44,3c0b323a-3319-4441-908c-8284feaba7e4,2021-10-21 11:11:23.187956,FashionMNISTCNN,1,2000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-21 11:11:32.699647,2021-10-21 11:20:43.597529,91.14,0.1414837577939033,21.31623023748398,550.897882,9.511691,560.409573
45,52d25a41-cc1c-476e-805c-6b9a0a78d9eb,2021-10-21 11:22:33.154764,FashionMNISTCNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-21 11:22:42.321049,2021-10-21 11:31:51.545591,90.52,0.1441733838617801,22.52551632374525,549.224542,9.166285,558.390827
46,d43dfb9e-fc9c-4dac-a0da-cda8e2e0c9a5,2021-10-21 11:22:43.159387,FashionMNISTCNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-21 11:22:52.604030,2021-10-21 11:32:46.626511,90.99,0.1554519680142402,20.992768950760365,594.022481,9.444643,603.467124
47,579d8e87-eae9-4d00-ae1a-b03d40928ed0,2021-10-21 11:23:03.170768,FashionMNISTCNN,1,3000m,3Gi,128.0,15.0,0.01,0.0002,2021-10-21 11:23:12.960793,2021-10-21 11:33:17.064029,90.97,0.1533922092616558,21.129349283874035,604.103236,9.790025,613.893261
