,id,arrival_time,network,data_parallelism,cores,memory,batch_size,epochs,learn_rate,learn_decay,start_time,end_time,accuracy,train_loss,test_loss,service_time,queue_time,response_time
14,14261dc4-d4ab-40f0-90f8-9ec096a1a16b,2021-10-20 14:23:24.355603,Cifar10CNN,1,2000m,1Gi,128.0,10.0,0.1,0.0002,2021-10-20 15:36:46.861383,2021-10-20 16:07:03.588338,29.26,2.1820205450057983,171.2871451377869,1816.726955,4402.50578,6219.232735
15,cee83d1f-b264-44f3-8e86-4acfc46f51a5,2021-10-20 14:23:18.363333,Cifar10CNN,1,1000m,2Gi,128.0,10.0,0.1,0.0002,2021-10-20 15:53:53.511554,2021-10-20 17:31:04.646146,31.68,2.1697385549545287,169.4368073940277,5831.134592,5435.148221,11266.282813
16,4a92b57b-9e79-4f33-821e-12bbdc47e703,2021-10-20 14:23:44.815914,Cifar10CNN,1,2000m,2Gi,128.0,10.0,0.1,0.0002,2021-10-20 15:57:30.457191,2021-10-20 16:29:54.121142,31.25,2.173185925483704,169.71470475196838,1943.663951,5625.641277,7569.305228
17,74e8cb51-c0a0-454b-a8ad-1819ec97107b,2021-10-20 14:23:26.726278,Cifar10CNN,1,1000m,1Gi,256.0,7.0,0.1,0.0002,2021-10-20 17:17:40.136668,2021-10-20 17:58:54.717705,55.72,1.9496368193626403,76.04213452339172,2474.581037,10453.41039,12927.991427
18,6a9110b2-75e3-40ec-9848-bbfc5cafe63b,2021-10-20 14:23:19.794103,Cifar10CNN,1,2000m,1Gi,256.0,7.0,0.1,0.0002,2021-10-20 14:23:35.503774,2021-10-20 14:49:37.210060,53.31,1.9571891832351684,77.31484043598175,1561.706286,15.709671,1577.415957
19,313079ea-20b4-4b84-81a6-de46f7a814d9,2021-10-20 14:22:51.478114,Cifar10CNN,1,2000m,2Gi,256.0,7.0,0.1,0.0002,2021-10-20 15:04:44.264755,2021-10-20 15:35:13.539603,52.27,1.9358826780319207,77.58155417442322,1829.274848,2512.786641,4342.061489
20,24c50d11-aba9-40c5-8c01-90c9d67cecc1,2021-10-20 14:23:38.518937,Cifar10CNN,1,1000m,1Gi,256.0,10.0,0.1,0.0002,2021-10-20 16:29:37.480834,2021-10-20 17:38:44.518044,55.24,1.9257372879981995,76.5528290271759,4147.03721,7558.961897,11705.999107
21,2e1d47c4-e327-4bff-9a6c-f98903c46efe,2021-10-20 14:23:33.118762,Cifar10CNN,1,2000m,1Gi,256.0,10.0,0.1,0.0002,2021-10-20 15:30:45.154746,2021-10-20 16:03:43.449828,54.56,1.9380175685882568,76.64348888397217,1978.295082,4032.035984,6010.331066
22,ebdb0095-491a-4df4-b8c7-ac5523723f9a,2021-10-20 14:23:24.444343,Cifar10CNN,1,1000m,2Gi,256.0,10.0,0.1,0.0002,2021-10-20 15:59:03.258579,2021-10-20 17:44:29.732590,48.3,1.984640471935272,79.11350846290588,6326.474011,5738.814236,12065.288247
23,53cef751-ecef-4e4b-856a-0b4249a2331d,2021-10-20 14:23:42.404112,Cifar10CNN,1,2000m,2Gi,256.0,10.0,0.1,0.0002,2021-10-20 14:26:49.175138,2021-10-20 15:08:43.460665,53.07,1.94480304479599,77.33856320381165,2514.285527,186.771026,2701.056553
24,60b5b078-cf72-44c7-acc9-3872eb587a84,2021-10-20 14:23:31.090865,Cifar10CNN,1,2000m,2Gi,128.0,7.0,0.1,0.0002,2021-10-20 16:24:23.102382,2021-10-20 16:50:39.395650,27.27,2.213253059387207,173.01245307922363,1576.293268,7252.011517,8828.304785
25,d395f6ad-0fcb-43db-aa11-5d4b4da85149,2021-10-20 14:23:45.264421,Cifar10CNN,1,2000m,1Gi,128.0,10.0,0.1,0.0002,2021-10-20 14:25:16.020724,2021-10-20 15:02:38.439037,25.9,2.202981758117676,174.03255128860474,2242.418313,90.756303,2333.174616
26,23a9569d-1e96-44fe-8456-f4c05ec7f506,2021-10-20 14:23:01.677374,Cifar10CNN,1,1000m,2Gi,128.0,10.0,0.1,0.0002,2021-10-20 14:49:21.337338,2021-10-20 16:33:04.951095,27.77,2.2036685276031496,172.4877245426178,6223.613757,1579.659964,7803.273721
27,f5a72dc7-5eca-4c6c-9b70-aa983d908a02,2021-10-20 14:23:29.867741,Cifar10CNN,1,1000m,2Gi,256.0,7.0,0.1,0.0002,2021-10-20 14:23:51.209344,2021-10-20 15:06:28.801877,56.55,1.93944100856781,75.80369019508362,2557.592533,21.341603,2578.934136
28,666d9523-1b00-4018-840c-0a837f690a19,2021-10-20 14:23:01.677458,Cifar10CNN,1,1000m,1Gi,256.0,10.0,0.1,0.0002,2021-10-20 15:05:07.356828,2021-10-20 17:02:52.635244,57.65,1.9058698678016663,75.29914927482605,7065.278416,2525.67937,9590.957786
29,21ae62e1-349f-43ee-9225-25b81c8642d6,2021-10-20 14:23:36.563800,Cifar10CNN,1,2000m,1Gi,256.0,10.0,0.1,0.0002,2021-10-20 17:31:44.402584,2021-10-20 18:10:43.133620,49.34,1.9938484859466552,78.72062003612518,2338.731036,11287.838784,13626.56982
30,76a77410-4820-438b-b45a-4f4809498882,2021-10-20 14:23:31.902921,Cifar10CNN,1,2000m,2Gi,256.0,10.0,0.1,0.0002,2021-10-20 15:56:30.239288,2021-10-20 16:29:22.173842,55.8,1.9295497822761536,76.03612625598907,1971.934554,5578.336367,7550.270921
31,ff6ad1c6-8b6a-44cc-b413-b635b17d80e9,2021-10-20 14:23:33.258819,Cifar10CNN,1,1000m,1Gi,128.0,7.0,0.1,0.0002,2021-10-20 16:05:54.653725,2021-10-20 17:17:21.079678,29.2,2.186082930564881,171.30952095985413,4286.425953,6141.394906,10427.820859
32,78b41d40-b075-48ea-bb61-62a7ce8eeddb,2021-10-20 14:23:34.035943,Cifar10CNN,1,2000m,1Gi,128.0,7.0,0.1,0.0002,2021-10-20 15:33:43.729403,2021-10-20 15:57:10.639178,29.37,2.1517169427871705,171.36079931259155,1406.909775,4209.69346,5616.603235
33,d1758746-96e3-4e3d-acab-90e30b8a1c0c,2021-10-20 14:23:11.491558,Cifar10CNN,1,1000m,2Gi,128.0,7.0,0.1,0.0002,2021-10-20 14:49:21.337336,2021-10-20 16:01:24.741735,29.93,2.1758120250701904,170.97807359695437,4323.404399,1569.845778,5893.250177
34,bfc2d308-3964-4ace-b653-6664590a143a,2021-10-20 14:23:22.541495,Cifar10CNN,1,2000m,2Gi,128.0,7.0,0.1,0.0002,2021-10-20 16:03:59.540408,2021-10-20 16:25:13.311680,29.31,2.1775929164886474,171.07074666023254,1273.771272,6036.998913,7310.770185
35,ac57c973-0f95-4029-9986-fb87892d9d6e,2021-10-20 14:23:11.491649,Cifar10CNN,1,1000m,1Gi,128.0,10.0,0.1,0.0002,2021-10-20 14:23:33.274283,2021-10-20 15:53:35.365535,30.28,2.196913204193115,170.48931169509888,5402.091252,21.782634,5423.873886
36,5d1ec345-cc92-482d-a95f-e0435d63d67f,2021-10-20 14:23:33.906523,Cifar10CNN,1,2000m,2Gi,128.0,10.0,0.1,0.0002,2021-10-20 15:03:00.589610,2021-10-20 15:36:27.080540,28.34,2.172995982170105,172.10808038711548,2006.49093,2366.683087,4373.174017
37,84f6690e-af36-4083-aa56-e94c9c8f6f86,2021-10-20 14:23:29.020766,Cifar10CNN,1,1000m,1Gi,256.0,7.0,0.1,0.0002,2021-10-20 14:27:42.820008,2021-10-20 15:30:30.966068,53.0,1.9582851123809808,77.43955361843109,3768.14606,253.799242,4021.945302
38,3254555e-fc24-4619-8749-cceefd7ab790,2021-10-20 14:23:31.582806,Cifar10CNN,1,2000m,1Gi,256.0,7.0,0.1,0.0002,2021-10-20 16:25:33.128016,2021-10-20 16:52:22.436703,47.12,1.998771893978119,79.70631539821625,1609.308687,7321.54521,8930.853897
39,ffa19713-13c2-411e-a8a9-e284f715280f,2021-10-20 14:23:31.522852,Cifar10CNN,1,2000m,2Gi,256.0,7.0,0.1,0.0002,2021-10-20 15:32:13.200117,2021-10-20 15:56:19.130237,53.43,1.940323548316956,77.14472138881683,1445.93012,4121.677265,5567.607385
40,864602ce-77fe-4b52-b079-4d05e4152c9d,2021-10-20 14:23:49.265062,Cifar10CNN,1,1000m,1Gi,256.0,10.0,0.1,0.0002,2021-10-20 16:07:20.108552,2021-10-20 17:05:21.383208,56.36,1.951760308742524,76.06416535377502,3481.274656,6210.84349,9692.118146
41,0b221042-7135-4721-95e5-089408f85ed8,2021-10-20 14:23:11.492013,Cifar10CNN,1,1000m,2Gi,256.0,10.0,0.1,0.0002,2021-10-20 15:03:38.958151,2021-10-20 16:47:48.754636,58.08,1.9165262174606323,75.26200997829437,6249.796485,2427.466138,8677.262623
42,f723e350-adb5-4ce3-9dcc-9966ec6b5a61,2021-10-20 14:23:21.493595,Cifar10CNN,1,1000m,1Gi,128.0,7.0,0.1,0.0002,2021-10-20 15:05:34.577963,2021-10-20 15:48:04.202134,32.02,2.1752658033370973,169.11631083488464,2549.624171,2533.084368,5082.708539
43,9e1df39f-f50d-4307-ab38-e6ceca4df9c2,2021-10-20 14:23:21.493658,Cifar10CNN,1,1000m,2Gi,128.0,7.0,0.1,0.0002,2021-10-20 14:23:34.135381,2021-10-20 15:33:22.507533,30.21,2.176946840286255,170.71177673339844,4188.372152,12.641723,4201.013875
44,7f29a2d2-f3ce-45ab-a1fc-83cb8f732bac,2021-10-20 14:23:24.504279,Cifar10CNN,1,1000m,2Gi,256.0,7.0,0.1,0.0002,2021-10-20 17:31:20.852349,2021-10-20 18:41:12.999692,53.02,1.929083383083344,77.32332944869995,4192.147343,11276.34807,15468.495413
45,362591fb-8d12-4e9a-887f-e7c7784e51a8,2021-10-20 14:23:15.216785,Cifar10CNN,1,2000m,2Gi,256.0,7.0,0.1,0.0002,2021-10-20 14:49:54.632806,2021-10-20 15:17:45.252385,52.48,1.955339150428772,77.61780607700348,1670.619579,1599.416021,3270.0356
46,6ce396b9-731e-4671-b913-d0bf6842e868,2021-10-20 14:23:13.447213,Cifar10CNN,1,2000m,2Gi,128.0,10.0,0.1,0.0002,2021-10-20 15:18:00.607855,2021-10-20 15:55:09.518091,27.32,2.2174987506866457,172.74562072753906,2228.910236,3287.160642,5516.070878
47,8e9277a1-0f81-4de3-a07b-70dc5731ccd7,2021-10-20 14:23:24.455255,Cifar10CNN,1,1000m,2Gi,256.0,10.0,0.1,0.0002,2021-10-20 14:23:44.308880,2021-10-20 15:58:45.497001,56.95,1.9021019077301025,75.53964674472809,5701.188121,19.853625,5721.041746
